,Restaurant Url,Restaurant Name,Total reviews,Name,Review,Rating
45,https://www.yelp.ca/biz/meet-noodles-mississauga?osq=Restaurants,Meet Noodles,109 reviews,Edwin Y.,Flavorful. The soup comes in mild medium and spicy. It does get a little oily if it's medium or spicy since they use spicy oil. They also add peanuts in the noodle soup.  There are so many different regions that make noodle soups. I'm glad I tried it. It's different but I actually like it.  They give you a lot of noodles. The  lamb and pork have the traditional braised meat flavors. The skewers are good but nothing special. It's a good appetizer while waiting for the noodles.,4 star rating
46,https://www.yelp.ca/biz/meet-noodles-mississauga?osq=Restaurants,Meet Noodles,109 reviews,Irtiza H.,"One of the best noodle soup I have ever had! The beef tomato noodle soup is a must try! It's a bit on the spicy side so I wouldn't recommend going too high of a level if you can't do spicy. The beef is insanely tender and the broth is absolutely amazing! They Gyoza is pretty good too, albeit a bit too fried for my taste. The ambience is super chill. They have ample seating and public parking in front.",5 star rating
47,https://www.yelp.ca/biz/meet-noodles-mississauga?osq=Restaurants,Meet Noodles,109 reviews,E D.,Love this place. Good soup and the squid bobs are yummy. We order from they regularly even during covid pan. So glad they survived to serve us again and again.,4 star rating
48,https://www.yelp.ca/biz/meet-noodles-mississauga?osq=Restaurants,Meet Noodles,109 reviews,Y C.,"The skewered lamb was tender and delicious. My hubby had the beef with spicy rice noodles. I had the pigs feet with regular noodles. The texture of the noodles were like freshly pulled noodles. Delish, I would order the dish again, and more skewed meats. The server was polite and friendly.  I will return for more dishes.",4 star rating
49,https://www.yelp.ca/biz/meet-noodles-mississauga?osq=Restaurants,Meet Noodles,109 reviews,Brittany A.,"Ordered Uber Eats and enjoyed the food.We tried the garlic bread, spring rolls, beef noodles and the original noodles too. Food was very tasty and flavourful.I would like to try other items off of the menu very soon!",4 star rating
50,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Andrew V.,"Nestled in the heart of Mississauga, The Wilcox brings together an intriguing fusion of uncommon cocktails, a diverse beer selection, and enticing shareable plates. This gastro-pub is a delightful spot for a memorable date night, although a few hiccups prevent it from reaching gastronomic greatness.The bar impresses with a range of uncommon cocktails, showcasing the mixologists' creativity. The beer aficionados will rejoice at the impressive variety of brews available, showcasing local and international flavors.The shareable plates shine with their inventiveness, offering a delightful array of flavors and textures. However, the mussels, while flavorful, fell victim to the curse of overcooking, making them a bit of a challenge to enjoy fully.It's worth mentioning that The Wilcox veers towards the pricier side, but the overall experience and ambiance justify the expense, especially for a special occasion or a memorable date night.With its unique cocktails, wide beer selection, and an enticing menu of shareable plates, The Wilcox earns a respectable 8/10. Despite the slight misstep with the mussels, this gastro-pub provides a charming setting for an enjoyable evening of culinary exploration.",4 star rating
51,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Ricky C.,"Food is decent. Drinks are watered down, wouldnt come here for it. Atmosphere is okay... Its not bad for something in the suburbs. Location is great, if they amped up the drinks and the menu more im sure itd be alot more lively. Oysters are decent. Likewise, theyve almost got it. I wouldnt bring a date here, they will not be impressed.",3 star rating
52,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Doug W.,In town for business and I was looking forward to dinner given the reviews. Sat down at the bar and had one good beer. Several flies in the bar area buzzing around. I finished my beer and left.,2 star rating
53,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Teresa H.,"I enjoy sitting on the patio for dining and savoring the nice weather.  The Wilcox Gastropub has a cute outdoor patio with a beautiful grass wall and flowers.  It's a pleasure to relish both the view and the food simultaneously. However, if you have a strong aversion to bugs or bees, I recommend avoiding the outdoor seating. I absolutely love their lobster poutine, it tastes delicious!  While their oysters and steak are decent, I might try for different dishes next time. I've also heard about a special promotion for oysters every Tuesday and Wednesday after 5pm. If you're a fan of oysters, make sure not to miss out on this fantastic deal!‍",4 star rating
54,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Frank D.,Stopped in for a light dinner and cocktails and was amazed. This is a gem in mississauga. The food was fantastic and levels above anything else around. I had the tartare on bone marrow and the fried chicken thighs. Both tasted just right and the chicken was crispy and moist! The cocktails were inventive and made with care and precision. Some cocktails truly made my tastebuds dance. The Thai cocktail starts off with a flavor reminiscent of key lime pie that then finishes with a flavor change to a nutty almond wow! Jessica hit it out of the park making me feel more than welcome but rather an honored guest surprising me with different things to try. I'll definitely be back soon and often!,5 star rating
55,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Jun H.,Ribeye is the best in all of steaks they provided! And I love Mediterranean salad so much! Korean chicken doesn't make me feel amazing.,5 star rating
56,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Christina Q.,My favorite spot when I'm in mississauga! Be sure to make a reservation as this place gets super busy. We came on a Tuesday after work to take advantage of their dollar oyster special! Delicious and fresh oysters! I also ordered the special jerk chicken and the salmon pastry - which did not dissapoint,4 star rating
57,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,John S.,"For my first visit to The Wilcox, I ordered the Canadian Burger -- the meat was a little over-cooked, but I was still able to enjoy the savory, beefy notes of the large chuck patty. The tomato jam and sriracha mayo added a spicy, tangy kick to each bite. The thick slice of white cheddar balanced the toppings well. The fluffy, seasoned bun did a wonderful job of holding everything together.The fries were crispy and salty, and paired well with the sweet house ketchup. The service was great and we enjoyed being able to sit outside. A saw a lot of other tasty dishes pass by our table, so I would be happy to go back to explore more of the menu.",4 star rating
58,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,Kristyna F.,"Decided to have dinner here last night because I wanted to get poutine. I am Canadian but current live in the states, so when I'm in Canada poutine I a must. My cousin doesn't eat meat, so a lobster poutine is the best of both worlds for us.When walking in, I immediately loved the decor. The restaurant was clean and nicely put together. The waitress was pretty helpful, and gave great suggestions and also let us know what were popular dishes.I thought the food was good,  but not great. It isn't a place that I would be dying to go to again, but it was pretty good. I loved my pasta, and it was a spin on traditional carbonara. If you're in the area, stop by. You won't be disappointed.",4 star rating
59,https://www.yelp.ca/biz/the-wilcox-gastropub-mississauga?osq=Restaurants,The Wilcox Gastropub,362 reviews,David P.,"Very good fusion food. The service is always good, and its in a very cozy old building. Some good beers on tap too!",4 star rating
60,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Megann D.,"TLDR: you have to try this place!!I ordered #16 on the menu, just pho with beef - there's A LOT of beef (which makes the price so worth it), and the broth is delicious I also had a couple of bites of the bun bo hue, it was so good - highly recommend it!The service was only okay for a non-busy time on a Sunday, but the ambiance of the place was unique. I would definitely go back and have it on my list to try the other locations.",5 star rating
61,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Courtney C.,"This place has definitely become my go-to-spot for Vietnamese food. I love the decor on the inside, it's clean and roomy. In my option, they have the best pho, bun bo hue, and Vietnamese iced coffee in all of Mississauga. Honourable mention would include their fish sauce chicken wings and crab cake spring rolls. Their fish sauce chicken wings are pretty tasty but it's a bit too sticky and the wings are not crispy enough. 3.5/5Their crab cake spring roll is delicious and I love the presentation too. 4/5Keep in mind that they are quite pricey, so it's up to you to decide if it's worth it or not. But this one is definitely a winner for me!",4 star rating
62,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Teresa H.,"One of the best pho places in Sauga! The interior is totally different from other Viet estaurants; they have many plants and a blossom tree , giving it a true Vietnamese vibe.  Apparently we wanted to try the pho suon bo xi quach, which is the pork bone noodle soup, but they had already sold out by 1 pm. So, I ordered the special Bun Bo Hue, which is only available from Friday to Sunday. It is the best Bun Bo Hue I've ever had. They served beef, crab cake, homemade sausage, and ham hock. I particularly enjoyed their crab cake and homemade sausage, as they were filled with many ingredients. The soup broth was absolutely flavorful and delicious. We also tried their special rice noodle soup, which is pho and it served with various meats and delicious soup too. All of their portions are huge and I couldn't finish it all, so I saved some for another meal. Also, they have side toppings on each table, including different kinds of chili peppers and garlic. While it's slightly more expensive than some other Viet restaurants, the quality is worth it! I'd definitely go back again.",5 star rating
63,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Lina D.,"New location in Mississauga and I totally rate it. The restaurant is super busy so expect to wait in line. Luckily I know the owner so he squeezed me through the crowd to sit first. It doesn't matter what time you go as it is continually busy from open to close. However the wait isn't too long as many people eat and leave. The restaurant was very spacious and beautiful with Vietnamese inspired decor all around the place. The cashier walls were painted with a beautiful mural of ladies in traditional áo dài while the side wall was decorated with commissioned paintings from Vietnam. For a very busy restaurant, it was very clean unlike most Vietnamese restaurants. Pho Anh Vũ franchise is very well known for its pho dishes. Oh boy, that might have been the best tasting pho my fiancé has eaten so far.. tender meat and very rich broth too. Recommend trying their signature dishes like bún chả Hanoi, bún cá Haiphong and bun Bo hue, all of which are my favourite Vietnamese noodle dishes.",5 star rating
64,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Judy H.,"Hello to a new Vietnamese restaurant in the city!! I love Viet food so it was nice to finally try it with friends. They have an iPad waiting system in place and we were lucky that for a table of 8, we were seated in about 5 mins for a busy, late, Sunday lunch. It was definitely packed!!! The decor was quite interesting, especially the four canvases of Vietnam. For such a place, I was surprised that there's only one female washroom. Servers' English competency weren't the greatest even though they look young. They had trouble answering some of our questions. The meals did not come together, but spread out within 10-15 mins from the first dish. My chicken vermicelli had more meat then expected. The flavour was there, for $17. More pickled carrots would be nice!! Everyone appeared to enjoy the food. I would go back to try their other dishes, perhaps on a weekday when it's less busy.",4 star rating
65,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Claudine L.,"This is my second time coming here and it is always packed. The first time we got pho and their chicken wings. This time we grabbed pho and tried their summer roll. The pho broth was tasty and had a nice, clean flavour to it. They were generous with their meat too. I shared a bowl with my partner and we still had enough for each of us. The service was surprisingly quick considering how busy they were (there was a queue outside too). I have enjoyed the food both times I came here. The interior was also nicely decorated.",5 star rating
66,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Cassandra M.,"This place was beautifully decorated. They get busy pretty quickly but the staff was so attentive and the service was fast.I had their special pho (Pho Dac Biet). It consisted of all the meat (eye round beef, brisket, meatballs, tripe and tendons). The soup was savoury and rich, while the fresh bean sprouts, cilantro and mint leaves kept the dish refreshing. It was incredibly flavourful. Definitely a must try!",5 star rating
67,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Stephanie S.,"Not bad, not bad for takeout.-10% OFF til May 21st, grand opening special!  Discount also applies to takeout.Tip:  Click on their ""Menu"" link at the top of the page, and NOT from the specific location as that link does not work.  I also had to call a coupla times to get thru.  The first time, I got the ""voicemail has not been set-up"" message, but I was able to get thru when I called back.A friend of mine posted their menu on facebook and since their menu link wasn't working when I called in, I ordered based on my friend's pic.  I was looking fwd to ordering Bun Rieu - which was only available on Thursdays - but when I called, it wasn't available.Interior looks nice and it seemed busy in the middle of the afternoon!I ordered the Bo Bun Hue, it was good, no complaints.  Packaged well for takeout.  Pricey, BUT enough for 2ppl, so not bad considering.  Everything is expensive now.I called ahead and my order was ready when I came.  So it was efficient.Still working out their kinks, I guess since they opened last week.  FYI, they only take Debit/Cash, no Credit!",3 star rating
68,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,Mimi W.,"I was not expecting this place to be so delicious! Amazing flavours in everything tried. The decor is very tastefully done and romantic, great date night spot.",5 star rating
69,https://www.yelp.ca/biz/pho-anh-vu-mississauga?osq=Restaurants,Pho Anh Vu,13 reviews,James Y.,"I've eagerly been waiting for Pho Ahn Vu having heard good things about the location in North York but never having gone yet. Went today around 7:30 for a group of 6 and the wait was only a few minutes even when it was busy. Even though it was still fairly new, the staff was very friendly and attentive. The location has had different restaurants over the years but this was the first time entering and the location is very spacious with a good amount of seating. The food was very flavourful (the broth on the Pho Dac Biet and the Bun Bo Hue were both chef's kiss). The pho had a good amount of toppings and the beef was very tender. The chicken wing appetizer had a good balance of fish sauce, sweetness, and garlic that melded well. There were a few items on the menu we wanted to try but they were on specific dates/times, so will definitely be back next time (the number 22 Pho in particular with the big bone is only available from 11:30am-2 pm and the Bun Rieu is only available on Thursday).",5 star rating
70,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Stephanie L.,"This place was excellent! The service was amazing and the food was delicious. The Caesar Salad was good, could have used a little extra dressing but it was fresh and paired well with all their pizzas. Kids pizzas came out fast and were a perfect size for our hungry 7 year olds. The 3 Neapolitan pizzas we got, Margarita, Bufalina, and Prosciutto e Rucola were fresh and delicious. We could eat here every day of our trip. Left satisfied and not over stuffed even after all the food.",5 star rating
71,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Vladan S.,"If you're craving a taste of Italy in the heart of the city, Pizza Napoletana is the spot for you! Prepare your taste buds for a pizza paradise! The Margherita is like a cheesy hug from Naples. Thin, chewy crust with a wood-fired kiss, topped with tangy tomato sauce and creamy mozzarella. Bellissimo!It's cozy and rustic, but it can get a bit noisy when it's bustling. Perfect for a lively night out with friends.This isn't your everyday pizza joint - it's a special treat. It is worth it for the quality, but save it for those ""let's splurge"" moments.In a nutshell, Pizza Napoletana is where pizza dreams come true. So grab your friends, make a reservation, and get ready to say, ""Mamma mia!""",4 star rating
72,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Alfred D.,"First things first, there is free parking. There's a sign on the side that you have to follow. Once inside, just park and the restaurant will give you a ticket on the way out. I came here for a friends birthday and made reservations. We were somewhat a large group (~10 people). The table set up was great and overall a nice vibe inside. We ordered a margarita pizza for the table and also had some calamari. I also ordered a calzone. The calamari was great - I really liked the lemon aioli it came with. As for the calzone, definitely a huge pass on this one next time. Imo there was just too much bread and the ham filling wasn't the best. I'd say the pizza is their best dish - great portions too! I wish they had a larger desert menu. They only had an Italian donut the time I visited.",5 star rating
73,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Sanjay M.,"Appetizers were very good, pizza was alright. Make sure you ask for dipping sauce. Service was friendly and good at first, however it slowed down towards the middle of our dining experience. For reference, it took over one hour to get the bill after we finished eating. Make you will of this information.",3 star rating
74,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,April K.,Food is good. Service is good. Very small place and can get loud and hard to hear. A bit on the pricey side.,4 star rating
75,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Nick S.,"Did not disappoint. The food was good, prices were reasonable, and service was speedy - had our two wood fired pizzas ready to eat within 15 minutes of ordering! We enjoyed both the Buffalina pizza & the Picante pizza",4 star rating
76,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Areej Q.,"It was a hot summer's day that I dined with a large group for a birthday outside on the patio.Service was fantastic and quick. Some food options were better than others. Different items were selected and shared.Someone ordered a Margherita pizza for the table and it was alright. Had a small slice. Lacked flavour. I ordered a Primavera pizza that tasted better than the former and looked better than it tasted and Gnocchi Panna e Gorgonzola, which was cheesy and filling. The only issue I had with the pasta was it was oversalted. Paired the dish with wine and ate bread alongside of it to reduce the saltiness. Took the leftovers home.The Lasagna alla Romana was a hit amongst few of us. I had a taste and it was alright. Prefer vegetable lasagna.Word on the street is Goodfellas used to make better pizzas.",3 star rating
77,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Steffi M.,"Enjoyed a great dinner take out, Goodfellas is currently having a Buy One Get One 50% off!I ordered for curbside pickup and this new location is not the most accessible (maybe because I've never been here but there was stairs and it was a little slippery!).The pizza and calzone were delicious, seasoned well and in my opinion is the perfect pizza toppings to sauce and crust ratio!The Calamari tasted fresh however the portion amount was disappointing and some of the squids had the veins  still intact which I did not enjoy.Would definitely still order again as this promotion is too good to miss out on!",4 star rating
78,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Jason N.,Well we went to the square one location and like the Streetsville location even better( better)Our favourite waitress Sandra is amazing. She is very friendly and helpful. If you are looking for a good place and great food Goodfella square one is the spot!! And look for Sandra,5 star rating
79,https://www.yelp.ca/biz/goodfellas-wood-oven-pizza-mississauga?osq=Restaurants,Goodfellas Wood Oven Pizza,62 reviews,Michelle L.,"Overall the food was delicious and I loved the ambiance for the most part. More details follows:The Sicilian was fluffier than I anticipated after it arrived at the table, which was a great surprise. On the menu, the Sicilian style looked like there would be no crust, but there is (as seen in the photos here).There were some smoke in the restaurant as we were leaving and the rest of the guests were told to leave from our sitting area. I believe there was construction happening, but I am not 100% certain of the cause of the smoke. Lastly, there was a slight mishap with silverware where our server forgot to reset the table after apps.",5 star rating
80,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Shabbir S.,"A decent place for K-BBQ. Very good service, friendly servers, clean tables and booths. Items for table cooking has limited choices, however the selections are good.We had beef chuck steaks and beef tenderloin. The meat quality was good. A bit more richer sides could earn this restaurant a 5 star.",4 star rating
81,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Lucia H.,"This may be my favourite restaurant of all time because of the comfort it brings me. Their menu is a la carte and you grill the meat yourself. It comes with refillable steamed egg, cheese corn, and kimchi on the sides of the grill. It also comes with a complementary soybean soup and refillable side dishes (mashed potato/pumpkin, acorn jelly, spicy beansprouts, and etc). I think the mashed potato/pumpkin is their best side dish. The recipe for the soup around 2 years ago was the best imo and the reason I came back so many times (to the point where the servers noticed and welcomed us back lmao). The soup now is still good but for some reason it doesn't taste the same as before.You can also order extra side dishes like seafood pancake, squid salad, cold noodles, and more. The seafood pancake tasted a bit undercooked (but that may be how it's supposed to be made?). The squid salad is very spicy, but very good. They add apple slices which surprisingly works very well with the dish. You need to order a minimum of 2 meats which, unlike Gyubee, aren't marinated but I prefer it that way. Instead they give you an onion dipping sauce and 2 other dipping sauces (forgot the name). I always get the pork jowl (around $19 per order).I always come back as a treat to myself if I had a bad day and daldongnae never fails to cheer me up :)",5 star rating
82,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Michelle L.,"This Daldongnae is in the Mississauga Chinese Centre which is an outdoor plaza adorned by facades of traditional Chinese architecture. There are a lot of eateries and places to get drinks here so I was really surprised that we were able to get parking pretty easily at dinner time. There were some tables that were available around 7:30pm on a Saturday so we didn't have to wait.The menus are accessible via QR code on the table. Daldongnae is a la carte but their meats are really high quality so it's worth the premium. All of the cuts of beef are great. The banchans and grill accompaniments are all refillable, which is great because the egg is realllly good! We always get the kimchi fried rice and seafood pancake as sides. The former is spicy and if you want to tone it down a bit, I recommend getting cheese added to it. My group also loves to add the extra egg to the fried rice. The fried rice comes with one sunny side up egg but with the additional egg, we all get a good portion.The service is really good here. They're very prompt with the refills of the sides and water. There's also just a lot of staff always walking around so it's easy to flag someone down and it doesn't have to be your server.Daldongnae still my go-to KBBQ spot!",5 star rating
83,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Cecilia M.,"Finally made it to this outpost for Daldongnae Korean BBQ! Located in Mississauga's historic Chinatown centre, it has an end unit with a large dining room and patio. My party of 6 arrived on a Friday night at 7:30pm without reservations, and I was happy (and lucky) to get a table in 20 minutes - even though the line was long!The service was FAST. Occasionally servers forgot to bring what we asked for, but we eventually got help and it was fine. They were just so busy. So be decisive and try to order what you need before you run out. Food came out pretty fast. Our table has 2 grills. We really enjoyed all the banchan and main dishes. Would definitely come back again to try more from their extensive menu!",5 star rating
84,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Sandi L.,"If you're a fan of Korean cuisine and looking for an authentic and memorable dining experience, look no further than Daldongnae. They have multiple locations throughout the GTA. Each table is equipped with a built-in grill where you can cook a variety of meats to perfection. From marinated beef and pork to succulent chicken and seafood, the menu offers an extensive selection of high-quality cuts that are seasoned to enhance their natural flavors.The bonus for me is their unlimited cheese corn and egg. Can't get enough!!",5 star rating
85,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Alexis G.,"Omg one of the best Korean BBQs of my life!! My parents live across and I've always wanted to come. Took a chance and brought my dad for his first time and it did not disappoint. For two meat, some mushrooms and a bottle of soju we paid $100CAD.",5 star rating
86,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Amanda H.,Really solid Korean bbq chain that's open late at night. Downsides: You have to grill yourself and their meats are all in marinated. They also require you to order two meats per table. It comes with a decent number of side dishes and the corn cheese is delicious. The cold noodle salad was not what I was expecting but portion size was large,4 star rating
87,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Kez R.,"Seeing as this was one of the few korean bbq restaurants I've been to in Ontario, it wasn't too bad at all. The inside of the restaurant is very aesthetically pleasing and it's kept at a cool temperature which helps a lot once you start cooking. The beef that we ordered was a little bit dry and had absolutely no flavour, so you really have to rely on the side dishes for that. The service was good, very helpful but didn't really check in so it was kind of hard to ask questions if needed.",4 star rating
88,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Rose W.,"Visiting here from Edmonton, this place is amazing! At first we thought the à la carte menu was kinda pricey but it's actually so affordable when split between two people. The sides can can be refilled for free. We were full afterwards and the food tasted great. For food we ordered:Thin Sliced Pork Belly $18.99- There were many slices in the portion as long as you break themapart. Very yummy Beef Rib Finger Meat $22.99- small thick pieces of beef that was cooked tender and juicyKimchi Fried Rice with Pork $14.99-came with a fried egg on top and was delicious. There weren't a lot of pork pieces though The BBQ came with eggs, corn cheese, garlic and kimchi which can be refilled along with the side dishes. It also came with a free kimchi soup! The total bill per person was $32.19! Soo reasonable and it's even cheaper than some AYCE places.",5 star rating
89,https://www.yelp.ca/biz/daldongnae-korean-bbq-mississauga-mississauga?osq=Restaurants,Daldongnae Korean BBQ - Mississauga,44 reviews,Clire C.,"Been to a couple of Daldongnaes in the GTA and I would say the Mississauga location is one of my favourite! They are newly renovated, so it made my experience comfortable. The food was delicious and the service was friendly, but at the beginning, 3 different servers came up to us to ask if we were ready to order so coordination can be something to improve on. This location is very busy, so I'd highly suggest dropping by the restaurant first to come put your name down on their waitlist!",4 star rating
90,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Hng N.,amazing food and friendly staff! the portion were so big and the ambience is great! will come again,5 star rating
91,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Ailun H.,"My friends and I stopped by Pho Ngoc Yen for lunch this past Saturday after seeing good reviews. The restaurant is in an area that looks like it would be for factories. But the interior inside is elegant and nice, definitely doesn't give the usual hole-in-the-wall Vietnamese restaurant feel. All the food looked really good and I had a hard time choosing. We were able to order our food pretty quickly and didn't have to wait too long.P1. PHỞ NGỌC YẾN ĐẶC BIỆT MEDIUM - 16.75Lots of meat! More meat than there are pho noodles, which is a first. They are also extremely generous with the green onions, too. The meat was good quality and even the meatballs had more flavor and didn't taste like the typical frozen meatballs that I'm used to. The broth was seasoned well (not a lot of meat or bone flavor, though) with lots of spices. I didn't feel like it was overwhelmed with a lot of MSG or anything. By the end, I still had a lot of meat left over despite finishing my noodles already. Definitely worth it, and give the pho a try if you're in the area!CHIA SEEDS DRINK WITH FRESH GRASS JELLY - 6I requested less sugar and it was perfect. The grass jelly was refreshing, perfect for the hot summer day and the chia seeds gave it a nutty and crunchy texture. It's also a pretty healthy drink, and I'd recommend if that's what you're looking for.A couple of my friends got the BÚN BÒ HUẾ and they really enjoyed the spice and flavors. One of them really enjoyed the texture of the noodles.",5 star rating
92,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Lucia H.,Ordered the beef pho:- the broth is very flavourful and big portions- lots of meat- the restaurant is located in an odd area but honestly worth the drive- they have one of the most flavourful pho in the city but pricier than other places,4 star rating
93,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Marianne B.,I had high expectations of this place given the good recommendations of so many people. Service: I would rate it a 10. The staff was prompt and food came really fast Ambiance: The decor inside was unexpectedly tastefully decorated. I never expected that given the outside industrial area. Food: the plating was nice but the food was forgettable for me. The portions were not much at all given the price point.,4 star rating
94,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Len L.,"Hands down the best Vietnamese food you can eat for the money in the area. Driving to Pho Ngoc was a bit confusing as I did not realize they were in a industrial park. I thought I was in the wrong area and my maps was wrong, I got there before peak hours of 6pm and there were plenty of tables available. The menu was vast and we stuck with the norms. I ordered the bbq pork and chicken with broken rice, 2 bowls of rare beef noodles. Just these 3 items filled us up. I was total surprised there were actual rare beef and not cooked. The waiter gives you the bill and you have to pay at the cashier. They take credit but I recommend cash as you get a discount for cash. As we were walking out, there was a lot of people outside on the lawn waiting to get in. I highly recommend getting there early. Plenty of free parking and bring your appetite.",5 star rating
95,https://www.yelp.ca/biz/pho-ngoc-yen-restaurant-mississauga?osq=Restaurants,Pho Ngoc Yen Restaurant,479 reviews,Isabella L.,"It is so hard, as a pescatarian, to find pho or Vietnamese food that I can enjoy. I've been a customer visiting this restaurant before this diet and I'm so glad I can continue to enjoy it. Don't be spooked by their location (situated randomly in an industrial area), the food here is absolutely amazing - truly a hidden gem. I ordered the vegetarian bun bo hue - super flavourful, tons of toppings, their imitation meat looked so real that I had to double check it was not real meat with their employees + great service + lovely decor",5 star rating
